gene	GM_rep1	GM_rep2	GM_rep3	GM_rep4	OM_rep1	OM_rep2	OM_rep3	OM_rep4
Usf2	41.5808167013278	27.7202310246572	41.5808167013278	27.7202310246572	41.2540591760439	43.3194004062	41.2540591760439	43.3194004062
Wt1	44.4158723855092	37.2490604393831	44.4158723855092	37.2490604393831	55.0054122347251	55.6963719508286	55.0054122347251	55.6963719508286
Xbp1	34.9656867715711	22.5226877075339	34.9656867715711	22.5226877075339	39.5351400437087	40.5689622851715	39.5351400437087	40.5689622851715
Zbtb17	47.2509280696907	38.9815748784241	47.2509280696907	38.9815748784241	58.4432504993955	58.4468100718572	58.4432504993955	58.4468100718572
Zbtb7c	31.1856125259959	29.4527454636982	31.1856125259959	29.4527454636982	36.0973017790384	34.3804765128572	36.0973017790384	34.3804765128572
Zeb2	18.9003712278763	20.7901732684929	18.9003712278763	20.7901732684929	17.1891913233516	17.8778477866857	17.1891913233516	17.8778477866857
Zfp1	36.8557238943587	40.7140893174652	36.8557238943587	40.7140893174652	39.5351400437087	46.0698385272286	39.5351400437087	46.0698385272286
Zfp14	29.2955754032082	26.8539738051366	29.2955754032082	26.8539738051366	34.3783826467032	31.6300383918286	34.3783826467032	31.6300383918286
Zfp143	40.635798139934	35.516546000342	40.635798139934	35.516546000342	44.6918974407142	48.8202766482572	44.6918974407142	48.8202766482572
Zfp212	34.9656867715711	34.6502887808214	34.9656867715711	34.6502887808214	36.0973017790384	34.3804765128572	36.0973017790384	34.3804765128572
Zfp213	36.8557238943587	32.0515171222598	36.8557238943587	32.0515171222598	46.4108165730493	47.4450575877429	46.4108165730493	47.4450575877429
Zfp260	31.1856125259959	29.4527454636982	31.1856125259959	29.4527454636982	37.8162209113735	37.8185241641429	37.8162209113735	37.8185241641429
Zfp281	42.5258352627216	34.6502887808214	42.5258352627216	34.6502887808214	51.5675739700548	52.2583242995429	51.5675739700548	52.2583242995429
Zfp324	21.7354269120577	24.255202146575	21.7354269120577	24.255202146575	22.3459487203571	25.4415526195143	22.3459487203571	25.4415526195143
Zfp335	34.0206682101773	32.0515171222598	34.0206682101773	32.0515171222598	41.2540591760439	39.8813527549143	41.2540591760439	39.8813527549143
Zfp341	44.4158723855092	37.2490604393831	44.4158723855092	37.2490604393831	53.28649310239	54.3211528903143	53.28649310239	54.3211528903143
Zfp41	27.4055382804206	24.255202146575	27.4055382804206	24.255202146575	32.659463514368	30.9424288615715	32.659463514368	30.9424288615715
Zfp46	34.0206682101773	31.1852599027393	34.0206682101773	31.1852599027393	37.8162209113735	36.4433051036286	37.8162209113735	36.4433051036286
Zfp467	40.635798139934	35.516546000342	40.635798139934	35.516546000342	48.1297357053845	49.5078861785143	48.1297357053845	49.5078861785143
Zfp513	28.3505568418144	26.8539738051366	28.3505568418144	26.8539738051366	32.659463514368	29.5672098010572	32.659463514368	29.5672098010572
Zfp580	32.1306310873897	29.4527454636982	32.1306310873897	29.4527454636982	37.8162209113735	37.8185241641429	37.8162209113735	37.8185241641429
Zfp661	42.5258352627216	36.3828032198625	42.5258352627216	36.3828032198625	49.8486548377197	52.9459338298	49.8486548377197	52.9459338298
Zfp770	33.0756496487835	31.1852599027393	33.0756496487835	31.1852599027393	39.5351400437087	39.1937432246572	39.5351400437087	39.1937432246572
Zfp932	23.6254640348453	25.1214593660955	23.6254640348453	25.1214593660955	24.0648678526922	22.0035049682286	24.0648678526922	22.0035049682286
Zkscan6	28.3505568418144	28.5864882441777	28.3505568418144	28.5864882441777	29.2216252496977	28.8796002708	29.2216252496977	28.8796002708
Ascl1	24.5704825962392	25.9877165856161	24.5704825962392	25.9877165856161	29.2216252496977	26.8167716800286	29.2216252496977	26.8167716800286
ENSMUSG00000097436	24.5704825962392	23.3889449270545	24.5704825962392	23.3889449270545	30.9405443820329	22.0035049682286	30.9405443820329	22.0035049682286
Egr3	41.5808167013278	33.7840315613009	41.5808167013278	33.7840315613009	49.8486548377197	52.2583242995429	49.8486548377197	52.2583242995429
Elk4	41.5808167013278	33.7840315613009	41.5808167013278	33.7840315613009	49.8486548377197	48.132667118	49.8486548377197	48.132667118
Erg	37.8007424557525	32.9177743417804	37.8007424557525	32.9177743417804	42.972978308379	41.9441813456857	42.972978308379	41.9441813456857
Esr1	17.9553526664825	21.6564304880134	17.9553526664825	21.6564304880134	20.6270295880219	19.2530668472	20.6270295880219	19.2530668472
Esr2	18.9003712278763	20.7901732684929	18.9003712278763	20.7901732684929	18.9081104556868	17.1902382564286	18.9081104556868	17.1902382564286
Ets2	23.6254640348453	23.3889449270545	23.6254640348453	23.3889449270545	25.7837869850274	26.1291621497714	25.7837869850274	26.1291621497714
Etv2	30.240593964602	28.5864882441777	30.240593964602	28.5864882441777	34.3783826467032	32.3176479220857	34.3783826467032	32.3176479220857
Ferd3l	29.2955754032082	27.7202310246572	29.2955754032082	27.7202310246572	32.659463514368	29.5672098010572	32.659463514368	29.5672098010572
Foxn3	16.0653155436948	17.3251443904107	16.0653155436948	17.3251443904107	13.7513530586813	15.1274096656572	13.7513530586813	15.1274096656572
Gli1	30.240593964602	29.4527454636982	30.240593964602	29.4527454636982	32.659463514368	29.5672098010572	32.659463514368	29.5672098010572
Gli2	25.515501157633	25.9877165856161	25.515501157633	25.9877165856161	29.2216252496977	27.5043812102857	29.2216252496977	27.5043812102857
Gli3	28.3505568418144	26.8539738051366	28.3505568418144	26.8539738051366	32.659463514368	30.2548193313143	32.659463514368	30.2548193313143
Glis2	79.3815591570804	78.8294069763688	79.3815591570804	78.8294069763688	99.6973096754393	108.642305780629	99.6973096754393	108.642305780629
Gsc	24.5704825962392	23.3889449270545	24.5704825962392	23.3889449270545	30.9405443820329	22.0035049682286	30.9405443820329	22.0035049682286
Gsc2	22.6804454734515	22.5226877075339	22.6804454734515	22.5226877075339	29.2216252496977	19.9406763774572	29.2216252496977	19.9406763774572
Hand1	21.7354269120577	24.255202146575	21.7354269120577	24.255202146575	20.6270295880219	23.3787240287429	20.6270295880219	23.3787240287429
Hhex	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	17.1891913233516	15.8150191959143	17.1891913233516	15.8150191959143
Lef1	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	12.0324339263461	12.3769715446286	12.0324339263461	12.3769715446286
Myod1	24.5704825962392	25.1214593660955	24.5704825962392	25.1214593660955	29.2216252496977	26.1291621497714	29.2216252496977	26.1291621497714
Myrf	25.515501157633	27.7202310246572	25.515501157633	27.7202310246572	30.9405443820329	28.1919907405429	30.9405443820329	28.1919907405429
Nfic	20.7904083506639	20.7901732684929	20.7904083506639	20.7901732684929	22.3459487203571	22.6911144984857	22.3459487203571	22.6911144984857
Nfix	25.515501157633	26.8539738051366	25.515501157633	26.8539738051366	25.7837869850274	28.8796002708	25.7837869850274	28.8796002708
Nfyc	79.3815591570804	48.51040429315	79.3815591570804	48.51040429315	94.5405522784338	95.5777247057429	94.5405522784338	95.5777247057429
Nhlh1	32.1306310873897	30.3190026832188	32.1306310873897	30.3190026832188	36.0973017790384	36.4433051036286	36.0973017790384	36.4433051036286
Nr1h2	23.6254640348453	24.255202146575	23.6254640348453	24.255202146575	17.1891913233516	19.9406763774572	17.1891913233516	19.9406763774572
Nr1h4	36.8557238943587	32.9177743417804	36.8557238943587	32.9177743417804	44.6918974407142	42.6317908759429	44.6918974407142	42.6317908759429
Nr1h5	20.7904083506639	22.5226877075339	20.7904083506639	22.5226877075339	18.9081104556868	22.0035049682286	18.9081104556868	22.0035049682286
Nr2c1	17.0103341050886	19.0576588294518	17.0103341050886	19.0576588294518	18.9081104556868	15.8150191959143	18.9081104556868	15.8150191959143
Nr2f1	21.7354269120577	23.3889449270545	21.7354269120577	23.3889449270545	22.3459487203571	22.6911144984857	22.3459487203571	22.6911144984857
Nr2f2	20.7904083506639	21.6564304880134	20.7904083506639	21.6564304880134	18.9081104556868	23.3787240287429	18.9081104556868	23.3787240287429
Nr3c1	22.6804454734515	24.255202146575	22.6804454734515	24.255202146575	25.7837869850274	22.0035049682286	25.7837869850274	22.0035049682286
Nr4a1	16.0653155436948	18.1914016099313	16.0653155436948	18.1914016099313	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Nrf1	54.8110765608412	44.1791181955473	54.8110765608412	44.1791181955473	70.4756844257416	72.8866102072572	70.4756844257416	72.8866102072572
Pitx1	21.7354269120577	24.255202146575	21.7354269120577	24.255202146575	20.6270295880219	15.8150191959143	20.6270295880219	15.8150191959143
Pitx2	20.7904083506639	24.255202146575	20.7904083506639	24.255202146575	18.9081104556868	15.1274096656572	18.9081104556868	15.1274096656572
Pitx3	21.7354269120577	25.1214593660955	21.7354269120577	25.1214593660955	22.3459487203571	16.5026287261714	22.3459487203571	16.5026287261714
Plag1	36.8557238943587	34.6502887808214	36.8557238943587	34.6502887808214	42.972978308379	44.0070099364572	42.972978308379	44.0070099364572
Pou2f2	21.7354269120577	19.0576588294518	21.7354269120577	19.0576588294518	15.4702721910164	16.5026287261714	15.4702721910164	16.5026287261714
Ptf1a	32.1306310873897	30.3190026832188	32.1306310873897	30.3190026832188	36.0973017790384	33.6928669826	36.0973017790384	33.6928669826
Rara	20.7904083506639	22.5226877075339	20.7904083506639	22.5226877075339	18.9081104556868	22.0035049682286	18.9081104556868	22.0035049682286
Rarb	20.7904083506639	22.5226877075339	20.7904083506639	22.5226877075339	20.6270295880219	22.6911144984857	20.6270295880219	22.6911144984857
Rhox9	24.5704825962392	23.3889449270545	24.5704825962392	23.3889449270545	30.9405443820329	22.0035049682286	30.9405443820329	22.0035049682286
Runx1	24.5704825962392	22.5226877075339	24.5704825962392	22.5226877075339	22.3459487203571	22.0035049682286	22.3459487203571	22.0035049682286
Rxra	21.7354269120577	22.5226877075339	21.7354269120577	22.5226877075339	22.3459487203571	20.6282859077143	22.3459487203571	20.6282859077143
Rxrb	21.7354269120577	24.255202146575	21.7354269120577	24.255202146575	22.3459487203571	23.3787240287429	22.3459487203571	23.3787240287429
Rxrg	21.7354269120577	24.255202146575	21.7354269120577	24.255202146575	24.0648678526922	24.066333559	24.0648678526922	24.066333559
Sall4	35.9107053329649	31.1852599027393	35.9107053329649	31.1852599027393	41.2540591760439	44.0070099364572	41.2540591760439	44.0070099364572
Smad9	29.2955754032082	27.7202310246572	29.2955754032082	27.7202310246572	32.659463514368	31.6300383918286	32.659463514368	31.6300383918286
Spic	33.0756496487835	30.3190026832188	33.0756496487835	30.3190026832188	36.0973017790384	38.5061336944	36.0973017790384	38.5061336944
Taf1	36.8557238943587	31.1852599027393	36.8557238943587	31.1852599027393	39.5351400437087	46.0698385272286	39.5351400437087	46.0698385272286
Tbx21	29.2955754032082	27.7202310246572	29.2955754032082	27.7202310246572	27.5027061173626	30.9424288615715	27.5027061173626	30.9424288615715
Tcf12	21.7354269120577	24.255202146575	21.7354269120577	24.255202146575	25.7837869850274	22.6911144984857	25.7837869850274	22.6911144984857
Tcf21	17.0103341050886	23.3889449270545	17.0103341050886	23.3889449270545	17.1891913233516	17.1902382564286	17.1891913233516	17.1902382564286
Tcf7l2	17.9553526664825	18.1914016099313	17.9553526664825	18.1914016099313	12.0324339263461	12.3769715446286	12.0324339263461	12.3769715446286
Tfap4	19.8453897892701	22.5226877075339	19.8453897892701	22.5226877075339	24.0648678526922	19.9406763774572	24.0648678526922	19.9406763774572
Thap11	39.6907795785402	33.7840315613009	39.6907795785402	33.7840315613009	42.972978308379	44.6946194667143	42.972978308379	44.6946194667143
Thra	26.4605197190268	26.8539738051366	26.4605197190268	26.8539738051366	27.5027061173626	27.5043812102857	27.5027061173626	27.5043812102857
Trp53	19.8453897892701	21.6564304880134	19.8453897892701	21.6564304880134	20.6270295880219	18.5654573169429	20.6270295880219	18.5654573169429
Usf1	47.2509280696907	32.0515171222598	47.2509280696907	32.0515171222598	48.1297357053845	49.5078861785143	48.1297357053845	49.5078861785143
Vdr	22.6804454734515	23.3889449270545	22.6804454734515	23.3889449270545	24.0648678526922	25.4415526195143	24.0648678526922	25.4415526195143
Zbtb12	18.9003712278763	19.0576588294518	18.9003712278763	19.0576588294518	17.1891913233516	17.8778477866857	17.1891913233516	17.8778477866857
Zbtb18	18.9003712278763	21.6564304880134	18.9003712278763	21.6564304880134	18.9081104556868	16.5026287261714	18.9081104556868	16.5026287261714
Zbtb43	26.4605197190268	25.9877165856161	26.4605197190268	25.9877165856161	29.2216252496977	26.1291621497714	29.2216252496977	26.1291621497714
Zbtb6	35.9107053329649	32.9177743417804	35.9107053329649	32.9177743417804	42.972978308379	41.2565718154286	42.972978308379	41.2565718154286
Zbtb7b	38.7457610171464	37.2490604393831	38.7457610171464	37.2490604393831	46.4108165730493	46.0698385272286	46.4108165730493	46.0698385272286
Zfp13	23.6254640348453	22.5226877075339	23.6254640348453	22.5226877075339	25.7837869850274	26.1291621497714	25.7837869850274	26.1291621497714
Zfp383	46.3059095082969	39.8478320979447	46.3059095082969	39.8478320979447	55.0054122347251	56.3839814810858	55.0054122347251	56.3839814810858
Zfp398	31.1856125259959	28.5864882441777	31.1856125259959	28.5864882441777	36.0973017790384	36.4433051036286	36.0973017790384	36.4433051036286
Zfp523	48.1959466310845	36.3828032198625	48.1959466310845	36.3828032198625	56.7243313670603	57.7592005416	56.7243313670603	57.7592005416
Zfp768	27.4055382804206	25.9877165856161	27.4055382804206	25.9877165856161	29.2216252496977	28.1919907405429	29.2216252496977	28.1919907405429
Zfp787	33.0756496487835	32.0515171222598	33.0756496487835	32.0515171222598	30.9405443820329	29.5672098010572	30.9405443820329	29.5672098010572
Zfx	47.2509280696907	40.7140893174652	47.2509280696907	40.7140893174652	60.1621696317306	59.1344196021143	60.1621696317306	59.1344196021143
Zic4	36.8557238943587	32.0515171222598	36.8557238943587	32.0515171222598	44.6918974407142	43.3194004062	44.6918974407142	43.3194004062
AC1689771	28.3505568418144	26.8539738051366	28.3505568418144	26.8539738051366	34.3783826467032	33.0052574523429	34.3783826467032	33.0052574523429
Aire	17.0103341050886	19.9239160489723	17.0103341050886	19.9239160489723	13.7513530586813	12.3769715446286	13.7513530586813	12.3769715446286
Arid3a	13.2302598595134	12.993858292808	13.2302598595134	12.993858292808	8.5945956616758	11.0017524841143	8.5945956616758	11.0017524841143
Arid3c	16.0653155436948	14.7263727318491	16.0653155436948	14.7263727318491	10.313514794011	13.0645810748857	10.313514794011	13.0645810748857
Bach1	24.5704825962392	24.255202146575	24.5704825962392	24.255202146575	20.6270295880219	24.7539430892572	20.6270295880219	24.7539430892572
Batf3	30.240593964602	30.3190026832188	30.240593964602	30.3190026832188	30.9405443820329	33.6928669826	30.9405443820329	33.6928669826
Bcl11a	19.8453897892701	19.9239160489723	19.8453897892701	19.9239160489723	20.6270295880219	18.5654573169429	20.6270295880219	18.5654573169429
Crx	19.8453897892701	20.7901732684929	19.8453897892701	20.7901732684929	24.0648678526922	17.1902382564286	24.0648678526922	17.1902382564286
Cux1	18.9003712278763	21.6564304880134	18.9003712278763	21.6564304880134	18.9081104556868	19.2530668472	18.9081104556868	19.2530668472
Dmrt1	17.0103341050886	19.0576588294518	17.0103341050886	19.0576588294518	15.4702721910164	17.1902382564286	15.4702721910164	17.1902382564286
Dmrt2	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	8.5945956616758	11.0017524841143	8.5945956616758	11.0017524841143
Dmrt3	13.2302598595134	14.7263727318491	13.2302598595134	14.7263727318491	15.4702721910164	11.6893620143714	15.4702721910164	11.6893620143714
Dmrta1	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	13.7513530586813	12.3769715446286	13.7513530586813	12.3769715446286
Dmrta2	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	12.0324339263461	11.0017524841143	12.0324339263461	11.0017524841143
Dnmt1	37.8007424557525	32.0515171222598	37.8007424557525	32.0515171222598	44.6918974407142	47.4450575877429	44.6918974407142	47.4450575877429
E2f1	54.8110765608412	40.7140893174652	54.8110765608412	40.7140893174652	68.7567652934064	68.0733434954572	68.7567652934064	68.0733434954572
E2f4	62.3712250519917	45.0453754150679	62.3712250519917	45.0453754150679	77.3513609550822	76.3246578585429	77.3513609550822	76.3246578585429
E2f8	23.6254640348453	21.6564304880134	23.6254640348453	21.6564304880134	25.7837869850274	26.1291621497714	25.7837869850274	26.1291621497714
Elf1	44.4158723855092	37.2490604393831	44.4158723855092	37.2490604393831	51.5675739700548	51.5707147692858	51.5675739700548	51.5707147692858
Esrrg	17.9553526664825	18.1914016099313	17.9553526664825	18.1914016099313	17.1891913233516	15.8150191959143	17.1891913233516	15.8150191959143
Foxa2	19.8453897892701	18.1914016099313	19.8453897892701	18.1914016099313	15.4702721910164	16.5026287261714	15.4702721910164	16.5026287261714
Foxd3	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Foxe1	18.9003712278763	18.1914016099313	18.9003712278763	18.1914016099313	13.7513530586813	15.8150191959143	13.7513530586813	15.8150191959143
Foxe3	18.9003712278763	18.1914016099313	18.9003712278763	18.1914016099313	13.7513530586813	15.8150191959143	13.7513530586813	15.8150191959143
Foxj1	14.1752784209072	16.4588871708902	14.1752784209072	16.4588871708902	12.0324339263461	13.7521906051429	12.0324339263461	13.7521906051429
Foxl2	15.120296982301	16.4588871708902	15.120296982301	16.4588871708902	12.0324339263461	13.0645810748857	12.0324339263461	13.0645810748857
Foxn1	38.7457610171464	32.9177743417804	38.7457610171464	32.9177743417804	46.4108165730493	48.132667118	46.4108165730493	48.132667118
Foxo1	19.8453897892701	21.6564304880134	19.8453897892701	21.6564304880134	18.9081104556868	20.6282859077143	18.9081104556868	20.6282859077143
Gcm1	41.5808167013278	34.6502887808214	41.5808167013278	34.6502887808214	37.8162209113735	41.9441813456857	37.8162209113735	41.9441813456857
Gfi1	23.6254640348453	20.7901732684929	23.6254640348453	20.7901732684929	22.3459487203571	23.3787240287429	22.3459487203571	23.3787240287429
Gfi1b	25.515501157633	20.7901732684929	25.515501157633	20.7901732684929	22.3459487203571	22.0035049682286	22.3459487203571	22.0035049682286
Hinfp	34.9656867715711	30.3190026832188	34.9656867715711	30.3190026832188	37.8162209113735	41.9441813456857	37.8162209113735	41.9441813456857
Hmga1	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	10.313514794011	11.6893620143714	10.313514794011	11.6893620143714
Hmga1rs1	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	10.313514794011	11.6893620143714	10.313514794011	11.6893620143714
Irf2	30.240593964602	31.1852599027393	30.240593964602	31.1852599027393	30.9405443820329	35.7556955733715	30.9405443820329	35.7556955733715
Junb	18.9003712278763	23.3889449270545	18.9003712278763	23.3889449270545	24.0648678526922	19.9406763774572	24.0648678526922	19.9406763774572
Klf11	51.0310023152659	37.2490604393831	51.0310023152659	37.2490604393831	63.6000078964009	62.5724672534	63.6000078964009	62.5724672534
Klf12	63.3162436133855	45.0453754150679	63.3162436133855	45.0453754150679	75.6324418227471	77.6998769190572	75.6324418227471	77.6998769190572
Klf13	61.4262064905979	39.8478320979447	61.4262064905979	39.8478320979447	70.4756844257416	72.8866102072572	70.4756844257416	72.8866102072572
Klf14	68.9863549817484	45.9116326345884	68.9863549817484	45.9116326345884	84.2270374844229	83.2007531611143	84.2270374844229	83.2007531611143
Klf16	57.6461322450226	40.7140893174652	57.6461322450226	40.7140893174652	70.4756844257416	70.1361720862286	70.4756844257416	70.1361720862286
Klf2	52.9210394380536	38.9815748784241	52.9210394380536	38.9815748784241	63.6000078964009	63.9476863139143	63.6000078964009	63.9476863139143
Klf7	62.3712250519917	43.3128609760268	62.3712250519917	43.3128609760268	75.6324418227471	77.0122673888001	75.6324418227471	77.0122673888001
Klf8	60.4811879292041	43.3128609760268	60.4811879292041	43.3128609760268	72.1946035580767	72.8866102072572	72.1946035580767	72.8866102072572
Lin28a	39.6907795785402	32.9177743417804	39.6907795785402	32.9177743417804	49.8486548377197	48.8202766482572	49.8486548377197	48.8202766482572
Lin28b	39.6907795785402	32.9177743417804	39.6907795785402	32.9177743417804	49.8486548377197	48.8202766482572	49.8486548377197	48.8202766482572
Lmx1a	12.2852412981196	13.8601155123286	12.2852412981196	13.8601155123286	6.87567652934064	10.3141429538572	6.87567652934064	10.3141429538572
Nr5a1	27.4055382804206	28.5864882441777	27.4055382804206	28.5864882441777	29.2216252496977	31.6300383918286	29.2216252496977	31.6300383918286
Otx2	19.8453897892701	21.6564304880134	19.8453897892701	21.6564304880134	22.3459487203571	19.9406763774572	22.3459487203571	19.9406763774572
Patz1	43.4708538241154	34.6502887808214	43.4708538241154	34.6502887808214	53.28649310239	53.6335433600572	53.28649310239	53.6335433600572
Pou4f1	15.120296982301	14.7263727318491	15.120296982301	14.7263727318491	10.313514794011	13.0645810748857	10.313514794011	13.0645810748857
Prdm6	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Prdm9	22.6804454734515	25.9877165856161	22.6804454734515	25.9877165856161	25.7837869850274	23.3787240287429	25.7837869850274	23.3787240287429
Rfx1	33.0756496487835	25.1214593660955	33.0756496487835	25.1214593660955	34.3783826467032	34.3804765128572	34.3783826467032	34.3804765128572
Rfx6	31.1856125259959	25.9877165856161	31.1856125259959	25.9877165856161	36.0973017790384	36.4433051036286	36.0973017790384	36.4433051036286
Rfx7	33.0756496487835	26.8539738051366	33.0756496487835	26.8539738051366	39.5351400437087	33.6928669826	39.5351400437087	33.6928669826
Rora	21.7354269120577	23.3889449270545	21.7354269120577	23.3889449270545	24.0648678526922	19.2530668472	24.0648678526922	19.2530668472
Six3	19.8453897892701	17.3251443904107	19.8453897892701	17.3251443904107	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Sohlh2	47.2509280696907	43.3128609760268	47.2509280696907	42.4466037565063	58.4432504993955	63.2600767836572	58.4432504993955	63.2600767836572
Sp1	54.8110765608412	38.9815748784241	54.8110765608412	38.9815748784241	68.7567652934064	68.0733434954572	68.7567652934064	68.0733434954572
Sp110	28.3505568418144	26.8539738051366	28.3505568418144	26.8539738051366	34.3783826467032	33.0052574523429	34.3783826467032	33.0052574523429
Sp140	15.120296982301	18.1914016099313	15.120296982301	18.1914016099313	6.87567652934064	17.8778477866857	6.87567652934064	17.8778477866857
Sp2	54.8110765608412	44.1791181955473	54.8110765608412	44.1791181955473	67.0378461610713	68.0733434954572	67.0378461610713	68.0733434954572
Sp3	53.8660579994474	42.4466037565063	53.8660579994474	42.4466037565063	67.0378461610713	67.3857339652	67.0378461610713	67.3857339652
Sp4	54.8110765608412	38.9815748784241	54.8110765608412	38.9815748784241	67.0378461610713	66.6981244349429	67.0378461610713	66.6981244349429
Sp6	61.4262064905979	42.4466037565063	61.4262064905979	42.4466037565063	72.1946035580767	72.8866102072572	72.1946035580767	72.8866102072572
Sp8	49.1409651924783	37.2490604393831	49.1409651924783	37.2490604393831	60.1621696317306	60.5096386626286	60.1621696317306	60.5096386626286
Sp9	55.756095122235	39.8478320979447	55.756095122235	39.8478320979447	68.7567652934064	68.7609530257143	68.7567652934064	68.7609530257143
Tbr1	17.0103341050886	21.6564304880134	17.0103341050886	21.6564304880134	15.4702721910164	13.7521906051429	15.4702721910164	13.7521906051429
Tfap2a	37.8007424557525	32.9177743417804	37.8007424557525	32.9177743417804	44.6918974407142	44.0070099364572	44.6918974407142	44.0070099364572
Tfap2d	37.8007424557525	32.9177743417804	37.8007424557525	32.9177743417804	44.6918974407142	44.0070099364572	44.6918974407142	44.0070099364572
Tfec	50.0859837538721	32.9177743417804	50.0859837538721	32.9177743417804	49.8486548377197	53.6335433600572	49.8486548377197	53.6335433600572
Trp63	27.4055382804206	27.7202310246572	27.4055382804206	27.7202310246572	30.9405443820329	28.1919907405429	30.9405443820329	28.1919907405429
Zbtb32	17.0103341050886	20.7901732684929	17.0103341050886	20.7901732684929	13.7513530586813	19.2530668472	13.7513530586813	19.2530668472
Zbtb37	39.6907795785402	33.7840315613009	39.6907795785402	33.7840315613009	44.6918974407142	48.8202766482572	44.6918974407142	48.8202766482572
Zfp105	15.120296982301	16.4588871708902	15.120296982301	16.4588871708902	12.0324339263461	13.0645810748857	12.0324339263461	13.0645810748857
Zfp113	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	13.7513530586813	13.7521906051429	13.7513530586813	13.7521906051429
Zfp184	21.7354269120577	22.5226877075339	21.7354269120577	22.5226877075339	20.6270295880219	21.3158954379714	20.6270295880219	21.3158954379714
Zfp282	22.6804454734515	22.5226877075339	22.6804454734515	22.5226877075339	24.0648678526922	22.6911144984857	24.0648678526922	22.6911144984857
Zfp287	17.0103341050886	19.9239160489723	17.0103341050886	19.9239160489723	15.4702721910164	15.8150191959143	15.4702721910164	15.8150191959143
Zfp384	14.1752784209072	17.3251443904107	14.1752784209072	17.3251443904107	10.313514794011	14.4398001354	10.313514794011	14.4398001354
Zfp566	42.5258352627216	35.516546000342	42.5258352627216	35.516546000342	49.8486548377197	52.2583242995429	49.8486548377197	52.2583242995429
Zfp637	19.8453897892701	29.4527454636982	19.8453897892701	29.4527454636982	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Zfp64	36.8557238943587	32.9177743417804	36.8557238943587	32.9177743417804	42.972978308379	44.0070099364572	42.972978308379	44.0070099364572
Zfp653	19.8453897892701	20.7901732684929	19.8453897892701	20.7901732684929	13.7513530586813	19.2530668472	13.7513530586813	19.2530668472
Zfp879	18.9003712278763	22.5226877075339	18.9003712278763	22.5226877075339	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Zfp90	19.8453897892701	21.6564304880134	19.8453897892701	21.6564304880134	15.4702721910164	17.8778477866857	15.4702721910164	17.8778477866857
Zkscan17	26.4605197190268	27.7202310246572	26.4605197190268	27.7202310246572	32.659463514368	26.1291621497714	32.659463514368	26.1291621497714
Zkscan2	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	13.7513530586813	15.1274096656572	13.7513530586813	15.1274096656572
Ahctf1	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	10.313514794011	11.6893620143714	10.313514794011	11.6893620143714
Arid2	13.2302598595134	12.993858292808	13.2302598595134	12.993858292808	6.87567652934064	11.0017524841143	6.87567652934064	11.0017524841143
Cdx1	13.2302598595134	14.7263727318491	13.2302598595134	14.7263727318491	12.0324339263461	11.0017524841143	12.0324339263461	11.0017524841143
Cdx2	17.0103341050886	17.3251443904107	17.0103341050886	17.3251443904107	15.4702721910164	15.8150191959143	15.4702721910164	15.8150191959143
Ctcfl	55.756095122235	42.4466037565063	55.756095122235	42.4466037565063	68.7567652934064	68.7609530257143	68.7567652934064	68.7609530257143
Dmbx1	22.6804454734515	25.9877165856161	22.6804454734515	25.9877165856161	24.0648678526922	17.8778477866857	24.0648678526922	17.8778477866857
Dmrtc2	17.0103341050886	19.9239160489723	17.0103341050886	19.9239160489723	10.313514794011	12.3769715446286	10.313514794011	12.3769715446286
Dnajc21	28.3505568418144	25.9877165856161	28.3505568418144	25.9877165856161	32.659463514368	32.3176479220857	32.659463514368	32.3176479220857
E2f2	35.9107053329649	30.3190026832188	35.9107053329649	30.3190026832188	49.8486548377197	45.3822289969715	49.8486548377197	45.3822289969715
E2f3	37.8007424557525	29.4527454636982	37.8007424557525	29.4527454636982	48.1297357053845	46.7574480574857	48.1297357053845	46.7574480574857
Foxa3	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Foxc1	17.9553526664825	17.3251443904107	17.9553526664825	17.3251443904107	12.0324339263461	14.4398001354	12.0324339263461	14.4398001354
