gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Nrf1	60.5881223473468	0.54793571253051	0.146918825053799	3.72951330321262	0.000191849977804746	0.00702672020068195
E2f1	58.0888186667925	0.523372072901307	0.151639061366904	3.4514330818427	0.000557618014975878	0.00702672020068195
E2f4	65.2731548201712	0.521347029757697	0.145560853849213	3.58164311331783	0.000341440013679244	0.00702672020068195
Klf12	65.4234844425644	0.515114020572909	0.145658339299787	3.53645402693164	0.000405537076818993	0.00702672020068195
Klf13	61.1590833053853	0.519769077673848	0.148904176710193	3.49062792701547	0.000481886846714601	0.00702672020068195
Klf14	70.5814445654685	0.549080022175937	0.153180533878075	3.58452871441865	0.00033768741368078	0.00702672020068195
Klf16	59.7430195186145	0.522981061383771	0.149483747449007	3.49858141977725	0.000467740254807849	0.00702672020068195
Klf7	64.5821988098914	0.543381762301549	0.14603960328704	3.72078360986461	0.000198605562633904	0.00702672020068195
Sp1	57.6556900570322	0.5508102027981	0.153156510177744	3.59638778762237	0.000322666677975188	0.00702672020068195
Sp9	58.2804113848251	0.532745203354372	0.151754329601472	3.51057663233355	0.000447135907148198	0.00702672020068195
Pbx3	67.6577446998634	0.518168884269717	0.148553765788686	3.48808986105946	0.000486484548361285	0.00702672020068195
Foxi1	70.2986455781015	0.564100844007343	0.154790125041869	3.64429477561802	0.000268125980643745	0.00702672020068195
Nfyb	77.8233876699322	0.599208261106352	0.174443417044046	3.43497204572101	0.00059261495668402	0.00702672020068195
Zfp128	46.9983705334887	0.619093051580569	0.180063952245351	3.43818428875208	0.000585628990674104	0.00702672020068195
Klf8	62.2188156676412	0.493637887561837	0.14628764497474	3.37443321100066	0.000739678626310016	0.00768495966372455
Sp4	56.8821555088199	0.518906705054653	0.15455970626193	3.35732201881432	0.000787013941465767	0.00768495966372455
Sp6	62.2385060031095	0.493333553033315	0.146801462825797	3.36054929928547	0.00077787646882407	0.00768495966372455
Nfya	78.8365756851695	0.580503999698947	0.174372997487874	3.329093426517	0.000871291719692998	0.00803524585939098
Nfyc	79.5025601086018	0.580339524938033	0.176361169110209	3.29063096976509	0.000999629561028564	0.00829692535653708
Ctcfl	58.9301042994655	0.492569753382654	0.149684647371723	3.29071659673567	0.000999325357412814	0.00829692535653708
Klf3	59.166358939814	0.479149719258368	0.149411270275267	3.20691818211309	0.00134165147964988	0.00919202998698481
Klf4	58.7975825878379	0.482344865267889	0.150831941469834	3.19789601968597	0.00138434186550976	0.00919202998698481
Klf11	53.6131344761125	0.518911931124625	0.162220371255538	3.19880867679195	0.00137996715504779	0.00919202998698481
Sp3	57.6840604705562	0.488138558042094	0.151530804022117	3.22138169326184	0.00127574120455183	0.00919202998698481
Gabpa	49.0678167762691	0.567771828034364	0.177284903517351	3.20259546509439	0.001361951505084	0.00919202998698481
Elk3	50.7469892149386	0.539678205363168	0.17219235480541	3.13415892344956	0.00172347485585489	0.0110037240796889
Zbtb14	64.7714613485671	0.44203776344772	0.142775453027055	3.09603474600047	0.00196127377845313	0.0116899611443611
Creb1	56.5239416596022	0.475935895170462	0.153803207350971	3.09444714039286	0.00197180067495248	0.0116899611443611
