ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	richFactor	BgRatio_num	GeneRatio_num
GO:0045787	positive regulation of cell cycle	41/452	365/28891	5.08366646522677e-23	1.71966571973717e-20	1.38548153999673e-20	Igf2/Ube2c/Birc5/Ncaph/Racgap1/Incenp/Kat2b/Aurkb/Nusap1/Plcg2/Cdca8/Cdc20/Fbxo5/Rrm2/Lmnb1/Cdca5/Fam83d/Fen1/Aurka/Bub1/Ect2/Rad51ap1/Ccnb1/Kif14/E2f8/Smc2/Cdc6/Cdk1/Ncapg2/Brca1/Shb/Spag5/Ncapd2/Sgo2a/Kif23/Stil/Wnt4/Bard1/Gli1/E2f7/Pdgfb	41	0.112328767123288	365	41
GO:0051321	meiotic cell cycle	40/452	350/28891	9.18146374982123e-23	2.84701888442373e-20	2.2937551543413e-20	Top2a/Mcm6/Birc5/Rpa1/Ncaph/Ccnb2/Mcm5/Incenp/Cdc20/Tex14/Fbxo5/Aurka/Mki67/Fignl1/Rad51/Mcm3/Rad51ap1/Plk1/Cks2/Nuf2/Smc2/Pkmyt1/Nek2/Chtf18/Rad54l/Ncapd2/Sgo2a/Aspm/Fancd2/Ttk/Haspin/Fanca/Sgo1/Brip1/Rad54b/Wnt4/Mastl/Exo1/Ankle1/Mnd1	40	0.114285714285714	350	40
GO:0044772	mitotic cell cycle phase transition	44/452	454/28891	4.836875702032e-22	1.38446265286624e-19	1.11541878537548e-19	Ube2c/Tcf19/Birc5/Tacc3/Ccnb2/Incenp/Aurkb/E2f1/Cdca8/Ccna2/Ccnf/Cdc20/Tex14/Fbxo5/Rrm2/Bcl7a/Lmnb1/Cdca5/Bub1b/Foxm1/Bub1/Plk1/Cks2/Ccnb1/Iqgap3/Kif14/Spc25/Nuf2/Cdkn2d/Cdc6/Cdk1/Ticrr/Brca1/Kntc1/Ttk/Cenpf/Haspin/Mrnip/Pole/Stil/Clspn/Bard1/Mastl/E2f7	44	0.0969162995594714	454	44
GO:0006260	DNA replication	35/452	276/28891	1.51389646037907e-21	4.02372052076465e-19	3.24178730763879e-19	Cst3/Mcm6/Tk1/Rpa1/Fam111a/Mcm5/Samhd1/Lig1/Ccna2/Pclaf/Fbxo5/Fen1/Rad51/Mcm3/E2f8/Cdc6/Cdk1/Ticrr/Brca1/Gmnn/Chaf1a/Chtf18/Mcm10/Cdc45/Rfc5/Gins2/Pole/Esco2/Zranb3/Bard1/Gli1/Rmi2/E2f7/Dscc1/Pdgfb	35	0.126811594202899	276	35
GO:0045786	negative regulation of cell cycle	41/452	400/28891	1.63631511456198e-21	4.05915236085675e-19	3.27033364650703e-19	Birc5/Incenp/Kat2b/Aurkb/E2f1/Kifc1/Cdca8/Ccnf/Cdc20/Tex14/Fbxo5/Bub1b/Aurka/Fgfr3/Bub1/Rad51/Plk1/Ccnb1/E2f8/Spc25/Nuf2/Cdkn2d/Cdc6/Cdk1/Pkmyt1/Ticrr/Brca1/Gmnn/Nek2/Chtf18/Kntc1/Fancd2/Ttk/Haspin/Mrnip/Stil/Clspn/Bard1/E2f7/Epm2a/Mdm1	41	0.1025	400	41
GO:1902850	microtubule cytoskeleton organization involved in mitosis	28/452	160/28891	2.50283443012103e-21	5.82065432155022e-19	4.68952135327941e-19	Birc5/Racgap1/Tpx2/Tacc3/Incenp/Stmn1/Aurkb/Nusap1/Kifc1/Cdca8/Cdc20/Prc1/Cenpa/Aurka/Kif4/Kif11/Plk1/Ccnb1/Mybl2/Spc25/Nuf2/Cdk1/Nek2/Dlgap5/Kif23/Stil/Sapcd2/Cenph	28	0.175	160	28
GO:0051310	metaphase chromosome alignment	23/452	94/28891	3.01322022079787e-21	6.5954073185817e-19	5.31371590639774e-19	Birc5/Racgap1/Incenp/Kat2b/Aurkb/Kifc1/Knstrn/Cdca8/Tex14/Kif22/Kif2c/Cdca5/Fam83d/Ect2/Ccnb1/Kif14/Spc25/Nuf2/Nek2/Spag5/Cenpf/Sgo1/Nsl1	23	0.24468085106383	94	23
GO:0007051	spindle organization	30/452	194/28891	3.77599703427325e-21	7.80582498029487e-19	6.2889120196551e-19	Birc5/Racgap1/Tpx2/Tacc3/Ccnb2/Incenp/Stmn1/Aurkb/Kifc1/Knstrn/Cdca8/Cdc20/Fbxo5/Prc1/Aurka/Kif4/Kif11/Plk1/Ccnb1/Mybl2/Spc25/Nuf2/Nek2/Dlgap5/Spag5/Aspm/Kif23/Stil/Rgs14/Cenph	30	0.154639175257732	194	30
GO:0140013	meiotic nuclear division	31/452	213/28891	5.20471929132793e-21	1.01930318331743e-18	8.21221082642767e-19	Top2a/Birc5/Ncaph/Ccnb2/Incenp/Cdc20/Tex14/Fbxo5/Aurka/Fignl1/Rad51/Rad51ap1/Plk1/Cks2/Nuf2/Smc2/Chtf18/Rad54l/Sgo2a/Aspm/Fancd2/Ttk/Haspin/Fanca/Sgo1/Brip1/Rad54b/Wnt4/Mastl/Ankle1/Mnd1	31	0.145539906103286	213	31
GO:0051304	chromosome separation	22/452	85/28891	5.79836726376559e-21	1.07878622942359e-18	8.69144735116021e-19	Top2a/Ube2c/Birc5/Ncaph/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Smc2/Ncapg2/Ncapd2/Kntc1/Ttk/Haspin	22	0.258823529411765	85	22
GO:1905818	regulation of chromosome separation	21/452	75/28891	7.35324834374385e-21	1.3029255755748e-18	1.04972688135251e-18	Ube2c/Birc5/Ncaph/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Smc2/Ncapg2/Ncapd2/Kntc1/Ttk/Haspin	21	0.28	75	21
GO:0033045	regulation of sister chromatid segregation	23/452	106/28891	5.76382474307998e-20	9.74872357681846e-18	7.85424539152717e-18	Ube2c/Birc5/Tacc3/Incenp/Kat2b/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bcl7a/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Cdk1/Kntc1/Ttk/Haspin/Rmi2	23	0.216981132075472	106	23
GO:0051303	establishment of chromosome localization	23/452	109/28891	1.13252777026019e-19	1.83223297092964e-17	1.47617349643068e-17	Birc5/Racgap1/Incenp/Kat2b/Aurkb/Kifc1/Knstrn/Cdca8/Tex14/Kif22/Kif2c/Cdca5/Fam83d/Ect2/Ccnb1/Kif14/Spc25/Nuf2/Nek2/Spag5/Cenpf/Sgo1/Nsl1	23	0.211009174311927	109	23
GO:1901987	regulation of cell cycle phase transition	41/452	449/28891	1.18706099041476e-19	1.84043914388888e-17	1.48278495644791e-17	Ube2c/Birc5/Incenp/Aurkb/E2f1/Plcg2/Cdca8/Cdc20/Tex14/Fbxo5/Rrm2/Bcl7a/Lmnb1/Cdca5/Fam83d/Bub1b/Aurka/Bub1/Rad51/Plk1/Ccnb1/Kif14/Spc25/Nuf2/Cdkn2d/Cdc6/Cdk1/Pkmyt1/Ticrr/Brca1/Kntc1/Fancd2/Ttk/Cenpf/Haspin/Mrnip/Stil/Clspn/Bard1/Gli1/E2f7	41	0.0913140311804009	449	41
GO:0008608	attachment of spindle microtubules to kinetochore	17/452	47/28891	2.66319572005429e-19	3.9639005097288e-17	3.19359217293247e-17	Birc5/Racgap1/Incenp/Kat2b/Aurkb/Knstrn/Cdca8/Tex14/Kif2c/Ect2/Ccnb1/Spc25/Nuf2/Nek2/Spag5/Sgo1/Nsl1	17	0.361702127659574	47	17
GO:0007052	mitotic spindle organization	24/452	127/28891	2.80650506909645e-19	4.01654052388765e-17	3.23600260598651e-17	Birc5/Racgap1/Tpx2/Tacc3/Incenp/Stmn1/Aurkb/Kifc1/Cdca8/Cdc20/Prc1/Aurka/Kif4/Kif11/Plk1/Ccnb1/Mybl2/Spc25/Nuf2/Nek2/Dlgap5/Kif23/Stil/Cenph	24	0.188976377952756	127	24
GO:0050000	chromosome localization	23/452	115/28891	4.10015766477837e-19	5.65062469282975e-17	4.55253373461552e-17	Birc5/Racgap1/Incenp/Kat2b/Aurkb/Kifc1/Knstrn/Cdca8/Tex14/Kif22/Kif2c/Cdca5/Fam83d/Ect2/Ccnb1/Kif14/Spc25/Nuf2/Nek2/Spag5/Cenpf/Sgo1/Nsl1	23	0.2	115	23
GO:0033047	regulation of mitotic sister chromatid segregation	18/452	58/28891	5.70417328004235e-19	7.58043884822771e-17	6.10732537652655e-17	Birc5/Incenp/Kat2b/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdk1/Kntc1/Ttk/Haspin	18	0.310344827586207	58	18
GO:0033044	regulation of chromosome organization	30/452	244/28891	2.9785637975687e-18	3.82180547957005e-16	3.07911059726885e-16	Top2a/Ube2c/Birc5/Ncaph/Tacc3/Incenp/Kat2b/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bcl7a/Fen1/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Smc2/Cdc6/Cdk1/Nek2/Ncapd2/Sgo2a/Kntc1/Ttk/Haspin/Rmi2	30	0.122950819672131	244	30
GO:0031577	spindle checkpoint signaling	17/452	54/28891	4.14409237802882e-18	5.14005591288175e-16	4.14118424302669e-16	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Bub1b/Aurka/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin/Stil	17	0.314814814814815	54	17
GO:0051985	negative regulation of chromosome segregation	17/452	55/28891	5.91272705232679e-18	7.09717979409935e-16	5.71797848727562e-16	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Chtf18/Kntc1/Ttk/Haspin	17	0.309090909090909	55	17
GO:1901988	negative regulation of cell cycle phase transition	31/452	271/28891	6.62008352141202e-18	7.69791586974192e-16	6.20197298321758e-16	Birc5/Incenp/Aurkb/E2f1/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Aurka/Bub1/Rad51/Plk1/Ccnb1/Spc25/Nuf2/Cdkn2d/Cdc6/Cdk1/Pkmyt1/Ticrr/Brca1/Kntc1/Fancd2/Ttk/Haspin/Mrnip/Stil/Clspn/Bard1/E2f7	31	0.114391143911439	271	31
GO:1901990	regulation of mitotic cell cycle phase transition	34/452	343/28891	1.41777549809656e-17	1.58864737124389e-15	1.27992410452838e-15	Ube2c/Birc5/Incenp/Aurkb/E2f1/Cdca8/Cdc20/Tex14/Fbxo5/Rrm2/Bcl7a/Lmnb1/Cdca5/Bub1b/Bub1/Plk1/Ccnb1/Kif14/Spc25/Nuf2/Cdkn2d/Cdc6/Cdk1/Ticrr/Brca1/Kntc1/Ttk/Cenpf/Haspin/Mrnip/Stil/Clspn/Bard1/E2f7	34	0.0991253644314869	343	34
GO:0007088	regulation of mitotic nuclear division	22/452	119/28891	1.45159931798689e-17	1.58864737124389e-15	1.27992410452838e-15	Igf2/Ube2c/Birc5/Incenp/Aurkb/Nusap1/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Mki67/Fgfr3/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin/Pdgfb	22	0.184873949579832	119	22
GO:0007093	mitotic cell cycle checkpoint signaling	24/452	151/28891	1.87209282188211e-17	1.99030211149238e-15	1.60352491931436e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Cdk1/Ticrr/Brca1/Kntc1/Fancd2/Ttk/Haspin/Mrnip/Stil/Clspn/Bard1	24	0.158940397350993	151	24
GO:0000075	cell cycle checkpoint signaling	27/452	204/28891	2.23837358273709e-17	2.31360780593464e-15	1.86400232854831e-15	Birc5/Incenp/Aurkb/E2f1/Cdca8/Cdc20/Tex14/Bub1b/Aurka/Bub1/Rad51/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Cdk1/Ticrr/Brca1/Kntc1/Fancd2/Ttk/Haspin/Mrnip/Stil/Clspn/Bard1	27	0.132352941176471	204	27
GO:0051783	regulation of nuclear division	24/452	153/28891	2.56210762116547e-17	2.57664931306938e-15	2.07592674397703e-15	Igf2/Ube2c/Birc5/Incenp/Aurkb/Nusap1/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Mki67/Fgfr3/Bub1/Rad51ap1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin/Wnt4/Pdgfb	24	0.156862745098039	153	24
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	20/452	95/28891	2.95802413876112e-17	2.89652837377109e-15	2.3336434202747e-15	Ube2c/Birc5/Tacc3/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bcl7a/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Kntc1/Ttk/Haspin	20	0.210526315789474	95	20
GO:0010965	regulation of mitotic sister chromatid separation	17/452	60/28891	3.12286845154511e-17	2.97953679697419e-15	2.40052074224034e-15	Ube2c/Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	17	0.283333333333333	60	17
GO:0045839	negative regulation of mitotic nuclear division	17/452	61/28891	4.26786536166135e-17	3.55564877084478e-15	2.86467636016519e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Fgfr3/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	17	0.278688524590164	61	17
GO:0033046	negative regulation of sister chromatid segregation	16/452	51/28891	4.3000321066384e-17	3.55564877084478e-15	2.86467636016519e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	16	0.313725490196078	51	16
GO:0033048	negative regulation of mitotic sister chromatid segregation	16/452	51/28891	4.3000321066384e-17	3.55564877084478e-15	2.86467636016519e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	16	0.313725490196078	51	16
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	16/452	51/28891	4.3000321066384e-17	3.55564877084478e-15	2.86467636016519e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	16	0.313725490196078	51	16
GO:0071174	mitotic spindle checkpoint signaling	16/452	51/28891	4.3000321066384e-17	3.55564877084478e-15	2.86467636016519e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin/Stil	16	0.313725490196078	51	16
GO:2000816	negative regulation of mitotic sister chromatid separation	16/452	51/28891	4.3000321066384e-17	3.55564877084478e-15	2.86467636016519e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	16	0.313725490196078	51	16
GO:0044784	metaphase/anaphase transition of cell cycle	20/452	98/28891	5.66465668889741e-17	4.58221468247549e-15	3.69174879862239e-15	Ube2c/Birc5/Tacc3/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bcl7a/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Kntc1/Ttk/Haspin	20	0.204081632653061	98	20
GO:0051306	mitotic sister chromatid separation	17/452	63/28891	7.82586960605724e-17	6.19575761790192e-15	4.99173049004502e-15	Ube2c/Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	17	0.26984126984127	63	17
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	16/452	53/28891	8.64614763358897e-17	6.56577864175195e-15	5.28984499687677e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	16	0.30188679245283	53	16
GO:1905819	negative regulation of chromosome separation	16/452	53/28891	8.64614763358897e-17	6.56577864175195e-15	5.28984499687677e-15	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	16	0.30188679245283	53	16
GO:0030071	regulation of mitotic metaphase/anaphase transition	19/452	90/28891	1.75344997760991e-16	1.3049174733373e-14	1.05133169183853e-14	Ube2c/Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bcl7a/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Kntc1/Ttk/Haspin	19	0.211111111111111	90	19
GO:0006261	DNA-templated DNA replication	23/452	152/28891	2.70231281126876e-16	1.97162862171197e-14	1.58848026553012e-14	Mcm6/Tk1/Fam111a/Mcm5/Samhd1/Lig1/Fbxo5/Rad51/Mcm3/E2f8/Cdc6/Ticrr/Brca1/Chtf18/Mcm10/Cdc45/Rfc5/Gins2/Pole/Zranb3/Bard1/E2f7/Dscc1	23	0.151315789473684	152	23
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	19/452	93/28891	3.36224406683649e-16	2.40594426398049e-14	1.93839495998994e-14	Ube2c/Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bcl7a/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Kntc1/Ttk/Haspin	19	0.204301075268817	93	19
GO:0007094	mitotic spindle assembly checkpoint signaling	15/452	49/28891	6.33524074717255e-16	4.36545015189427e-14	3.51710831344004e-14	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	15	0.306122448979592	49	15
GO:0071173	spindle assembly checkpoint signaling	15/452	49/28891	6.33524074717255e-16	4.36545015189427e-14	3.51710831344004e-14	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	15	0.306122448979592	49	15
GO:0051784	negative regulation of nuclear division	17/452	71/28891	7.13599545705668e-16	4.82782529012871e-14	3.88962967687989e-14	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Fgfr3/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	17	0.23943661971831	71	17
GO:1901991	negative regulation of mitotic cell cycle phase transition	24/452	182/28891	1.49609491873382e-15	9.94101641537239e-14	8.00916979051488e-14	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Cdk1/Ticrr/Brca1/Kntc1/Ttk/Haspin/Mrnip/Clspn/Bard1/E2f7	24	0.131868131868132	182	24
GO:0045930	negative regulation of mitotic cell cycle	27/452	243/28891	1.94484654195962e-15	1.26960947063715e-13	1.02288512493093e-13	Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Fgfr3/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Cdc6/Cdk1/Ticrr/Brca1/Kntc1/Fancd2/Ttk/Haspin/Mrnip/Stil/Clspn/Bard1/E2f7	27	0.111111111111111	243	27
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	11/452	21/28891	3.73186200707924e-15	2.39418250488652e-13	1.92891887407653e-13	Birc5/Racgap1/Incenp/Kat2b/Aurkb/Knstrn/Cdca8/Ect2/Ccnb1/Nek2/Spag5	11	0.523809523809524	21	11
GO:0051225	spindle assembly	20/452	123/28891	5.83024891972995e-15	3.67700953056189e-13	2.96245297473522e-13	Birc5/Racgap1/Tpx2/Ccnb2/Incenp/Aurkb/Kifc1/Cdca8/Cdc20/Fbxo5/Prc1/Aurka/Kif11/Plk1/Mybl2/Nek2/Spag5/Aspm/Kif23/Stil	20	0.16260162601626	123	20
GO:0051231	spindle elongation	9/452	12/28891	1.09503767310636e-14	6.79105863604797e-13	5.47134612808233e-13	Birc5/Racgap1/Incenp/Aurkb/Cdca8/Prc1/Kif4/Kif11/Kif23	9	0.75	12	9
GO:0051984	positive regulation of chromosome segregation	12/452	30/28891	1.24696212215658e-14	7.60646894515513e-13	6.1282970214011e-13	Birc5/Ncaph/Incenp/Kat2b/Aurkb/Cdca8/Ccnb1/Smc2/Cdc6/Cdk1/Ncapg2/Ncapd2	12	0.4	30	12
GO:0000910	cytokinesis	23/452	188/28891	3.0386497631953e-14	1.8236799627177e-12	1.46928260196608e-12	Birc5/Racgap1/Incenp/Stmn1/Aurkb/Nusap1/Anln/Cdca8/Tex14/Prc1/Ckap2/Cenpa/Aurka/Ect2/Kif20a/Plk1/Rab11fip4/Iqgap3/Kif14/E2f8/Cdc6/Kif23/E2f7	23	0.122340425531915	188	23
GO:0001503	ossification	35/452	484/28891	7.26511363798878e-14	4.29102981697718e-12	3.45715014887085e-12	Mmp13/Igf2/Ltbp3/Lrp5/Bglap/Col13a1/Bglap2/Ifitm1/Vdr/Fhl2/Slc24a3/Dhrs3/Sgms2/Fbxo5/Spp1/Ibsp/Phospho1/Ranbp3l/Fignl1/Fgfr3/Kazald1/Satb2/Alpl/Phex/Smad6/Scube3/Bmp8a/Map2k6/Actn3/Wnt4/Comp/Col2a1/Gli1/Ifitm5/Mmp16	35	0.0723140495867769	484	35
GO:0032465	regulation of cytokinesis	17/452	96/28891	1.5010515795723e-13	8.72720769935705e-12	7.03124160957549e-12	Birc5/Racgap1/Incenp/Aurkb/Cdca8/Tex14/Prc1/Aurka/Ect2/Kif20a/Plk1/Rab11fip4/Kif14/E2f8/Cdc6/Kif23/E2f7	17	0.177083333333333	96	17
GO:2001251	negative regulation of chromosome organization	17/452	98/28891	2.13986102749571e-13	1.22498813589408e-11	9.86935094138913e-12	Top2a/Birc5/Incenp/Aurkb/Cdca8/Cdc20/Tex14/Fbxo5/Bub1b/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Kntc1/Ttk/Haspin	17	0.173469387755102	98	17
GO:0051302	regulation of cell division	22/452	188/28891	2.78502104175441e-13	1.57016110551033e-11	1.26503029137425e-11	Igf2/Birc5/Racgap1/Incenp/Aurkb/Cdca8/Tex14/Prc1/Aurka/Ect2/Kif20a/Plk1/Rab11fip4/Kif14/E2f8/Cdc6/Kif18b/Aspm/Pdgfd/Kif23/E2f7/Pdgfb	22	0.117021276595745	188	22
GO:0051656	establishment of organelle localization	34/452	491/28891	5.71816652868222e-13	3.17571606764575e-11	2.55857631951091e-11	Birc5/Racgap1/Tspan4/Tacc3/Incenp/Steap3/Kat2b/Aurkb/Nusap1/Kifc1/Knstrn/Cdca8/Tex14/Kif22/Kif2c/Lmnb1/Cdca5/Fam83d/Cenpa/Trappc6a/Ect2/Plk1/Ccnb1/Kif14/Spc25/Nuf2/Nek2/Spag5/Cenpf/Sgo1/Nsl1/Sapcd2/Cnih2/Mgarp	34	0.0692464358452139	491	34
GO:0044839	cell cycle G2/M phase transition	20/452	156/28891	6.04476526054294e-13	3.30773110801180e-11	2.6649367588276e-11	Birc5/Ccnb2/Aurkb/Ccna2/Fbxo5/Lmnb1/Foxm1/Plk1/Ccnb1/Kif14/Cdc6/Cdk1/Pkmyt1/Ticrr/Brca1/Cenpf/Mrnip/Clspn/Bard1/Mastl	20	0.128205128205128	156	20
GO:0061982	meiosis I cell cycle process	19/452	139/28891	7.14509580859404e-13	3.85317413098238e-11	3.10438335055314e-11	Top2a/Birc5/Ccnb2/Cdc20/Fbxo5/Aurka/Rad51/Rad51ap1/Plk1/Cks2/Pkmyt1/Chtf18/Rad54l/Fancd2/Haspin/Brip1/Rad54b/Ankle1/Mnd1	19	0.136690647482014	139	19
GO:0060348	bone development	24/452	242/28891	8.86121033973652e-13	4.71036623916566e-11	3.79499654850671e-11	Mmp13/Cfh/Spns2/Ltbp3/Bgn/Lrp5/Bglap/Col13a1/Bglap2/Dhrs3/Insig2/Sparc/Phospho1/Ranbp3l/Fgfr3/Alpl/Map2k6/Cadm1/Actn3/Comp/Col2a1/Ifitm5/Mmp16/Trim45	24	0.0991735537190083	242	24
GO:0000281	mitotic cytokinesis	15/452	81/28891	2.0741272162924e-12	1.08701793969352e-10	8.75776769755486e-11	Birc5/Racgap1/Incenp/Stmn1/Aurkb/Nusap1/Anln/Cdca8/Ckap2/Cenpa/Ect2/Kif20a/Plk1/Iqgap3/Kif23	15	0.185185185185185	81	15
GO:0090307	mitotic spindle assembly	14/452	70/28891	3.74979239784545e-12	1.93791354338652e-10	1.56131706857658e-10	Birc5/Racgap1/Tpx2/Incenp/Aurkb/Kifc1/Cdca8/Cdc20/Prc1/Kif11/Plk1/Mybl2/Nek2/Kif23	14	0.2	70	14
GO:0006310	DNA recombination	27/452	333/28891	4.0160488410551e-12	2.04708462158439e-10	1.64927283335615e-10	Top2a/Mcm6/Rpa1/Mcm5/Samhd1/Lig1/Nhej1/Fignl1/Rad51/Mcm3/Rad51ap1/Brca1/Chtf18/Rad54l/Cdc45/Fancd2/Gins2/Mrnip/Brip1/Zranb3/Rad54b/Parpbp/Bard1/Rmi2/Exo1/Ankle1/Mnd1	27	0.0810810810810811	333	27
GO:0006302	double-strand break repair	25/452	296/28891	1.04920714293374e-11	5.27581051196819e-10	4.25055752926786e-10	Mcm6/Rpa1/Mcm5/Samhd1/Lig1/Bcl7a/Cdca5/Nhej1/Foxm1/Fignl1/Rad51/Mcm3/Rad51ap1/Brca1/Rad54l/Cdc45/Fancd2/Gins2/Mrnip/Brip1/Esco2/Rad54b/Parpbp/Rmi2/Ankle1	25	0.0844594594594595	296	25
GO:1905820	positive regulation of chromosome separation	10/452	30/28891	1.80747171349119e-11	8.96746966120095e-10	7.22481324915495e-10	Ube2c/Birc5/Ncaph/Incenp/Aurkb/Cdca8/Cdc20/Smc2/Ncapg2/Ncapd2	10	0.333333333333333	30	10
GO:0010639	negative regulation of organelle organization	28/452	387/28891	2.40824352307738e-11	1.1790887038646e-09	9.49955339851022e-10	Top2a/Birc5/Tpx2/Bnip3/Incenp/Stmn1/Kat2b/Rhpn2/Aurkb/Kifc1/Cdca8/Ccnf/Cdc20/Tex14/Fbxo5/Ckap2/Bub1b/Fgfr3/Bub1/Plk1/Ccnb1/Spc25/Nuf2/Higd1a/Kntc1/Ttk/Haspin/Mdm1	28	0.0723514211886305	387	28
GO:0051255	spindle midzone assembly	7/452	10/28891	2.52448793450533e-11	1.2199505979603e-09	9.82876505464277e-10	Birc5/Racgap1/Incenp/Aurkb/Cdca8/Prc1/Kif23	7	0.7	10	7
GO:0007127	meiosis I	17/452	134/28891	3.94665808186277e-11	1.88275829777069e-09	1.51688019124766e-09	Top2a/Birc5/Ccnb2/Fbxo5/Aurka/Rad51/Rad51ap1/Plk1/Cks2/Chtf18/Rad54l/Fancd2/Haspin/Brip1/Rad54b/Ankle1/Mnd1	17	0.126865671641791	134	17
